topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
4.5,worksheet,Pedosphere Interactions Worksheet - NRCS,USDA,https://www.nrcs.usda.gov/,,,,2,,,,,,,,2.11
4.5,lab,SERC Pedosphere Lab: Explore soil formation and nutrient cycling,SERC,https://serc.carleton.edu/integrate/teaching_materials/soils/,,,,2,,,,,,,,2.11
4.5,game,Soil Builder Game: Create healthy soil profiles and learn pedosphere,NRCS,https://www.nrcs.usda.gov/wps/portal/nrcs/detail/soils/edu/,,,,2,,,,,,,,2.11
4.5,game,Soil Ecosystem Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/soil-ecosystem/,,,,2,,,,,,,,2.11
4.5,simulation,Soil Ecosystem Simulation,Concord Consortium,https://concord.org/our-work/research-projects/,,,,2,,,,,,,,2.11
4.5,reading,Soil Interactions and Nutrient Cycling - NRCS,USDA,https://www.nrcs.usda.gov/conservation-basics/natural-resource-concerns/soils/soil-health,,,,2,,,,,,,,2.11
4.5,video,The Soil Food Web,USDA,https://www.youtube.com/watch?v=iMNVEYdLQH8,,,,2,,,,,,,,2.11
5.1A,worksheet,Estimating Population Size - Online Simulation,Biology Corner Ecology,https://www.biologycorner.com/worksheets/,,,yes,1,,,,,,,,
5.1A,video,Intro to Ecology - Khan Academy,Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap,,,yes,1,,,,,,,,
5.1A,lab,Labster - Population Ecology Virtual Lab,Labster Ecology,https://www.labster.com/simulations/population-ecology,,,yes,1,,,,,,,,
5.1A,simulation,Population Basics Simulation,Concord Consortium,https://learn.concord.org/resources/102/african-lions-modeling-populations,,,yes,1,,,,,,,,
5.1A,worksheet,Population Characteristics Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/population.html,,,yes,1,,,,,,,,
5.1A,interactive,Population Dynamics Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/population-dynamics,,,yes,1,,,,,,,HHMI BioInteractive,
5.1A,game,Population Ecology Game - Legends of Learning,Legends of Learning,https://www.legendsoflearning.com/learning-objectives/population-ecology/,,,yes,1,,,,,,,,
5.1A,worksheet,Population Ecology Worksheet,Biology Corner Ecology,https://www.biologycorner.com/worksheets/population_ecology.html,,,yes,1,,,,,,,,
5.1A,video,Population Ecology: The Texas Mosquito Mystery - Crash Course Ecology #2,Crash Course,https://www.youtube.com/watch?v=RBOsqmBQBQk,,,yes,1,,,,,,,Crash Course Ecology,
5.1A,video,Population Ecology: The Texas Mosquito Mystery - Crash Course Ecology #2,Crash Course Ecology,https://www.youtube.com/watch?v=RBOsqmBQBQk&list=PL8dPuuaLjXtNdTKZkV_GiIYXpV9w4WxbX,,,yes,1,,,,,,,Crash Course Ecology,
5.1A,game,Population Growth Game - Legends of Learning,Legends of Learning Ecology,https://www.legendsoflearning.com/,,,yes,1,,,,,,,,
5.1A,reading,Populations - CK-12 Biology,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.2/primary/lesson/populations-bio/,,,yes,1,,,,,,,,
5.1A,game,What Is a Population Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/populations/,,,yes,1,,,,,,,,
5.1A,audio,BBC Climate Question: Populations,BBC,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
5.1A,simulation,Population Dynamics Simulation - NetLogo,NetLogo,https://www.netlogoweb.org/,,,,2,,,,,,,,
5.1A,reading,Population Ecology - LibreTexts,Biology LibreTexts Ecology,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Biology_(Hartline)/04%3A_Population_Ecology,,,,2,,,,,,,,
5.1A,audio,What is a Population? Population ecology basics,Ologies Podcast,https://www.alieward.com/ologies/population-ecology,,,,2,,,,,,,,
5.1B,game,Cornucopia Environmental Simulation Game,PBS Learning Games,https://www.pbslearningmedia.org/resource/cornucopia/educational-games/,,,yes,1,,,,,,,,
5.1B,interactive,EPA EnviroAtlas Interactive Map,National Geographic Education,https://www.epa.gov/enviroatlas/enviroatlas-educational-materials,,,yes,1,,,,,,,,
5.1B,game,EPA Natures Benefits Card Game,Ecology Games Educational,https://www.epa.gov/students,,,yes,1,,,,,,,,
5.1B,game,Ecosystem Dynamics Functioning and Resilience,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/ecosystem-dynamics-functioning-and-resilience-science-games/,,,yes,1,,,,,,,,
5.1B,video,Ecosystem Services - Khan Academy,Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap,,,yes,1,,,,,,,,
5.1B,reading,Ecosystem Services - National Geographic Education,National Geographic,https://education.nationalgeographic.org/resource/ecosystem-services/,,,yes,1,,,,,,,,
5.1B,worksheet,Ecosystem Services Worksheet - HHMI,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/ecosystem-services,,,yes,1,,,,,,,HHMI BioInteractive,
5.1B,audio,How to Save a Planet: Ecosystem Services,Gimlet/Spotify,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,
5.1B,video,Pollution: Crash Course Ecology #11,Crash Course,https://www.youtube.com/watch?v=kdDSRRCKMiI,,,yes,1,,,,,,,Crash Course Ecology,
5.1B,audio,Radiolab: What Trees Talk About,Radiolab Environment,https://radiolab.org/episodes/from-tree-to-shining-tree,,,yes,1,,,,,,,,
5.1B,video,What Are Ecosystem Services? Why Do They Matter?,MinuteEarth,https://www.youtube.com/watch?v=BCH1Gre3Mg0,,,yes,1,,,,,,,MinuteEarth,
5.1B,video,Ecosystem Services - Bozeman Science,Bozeman Science,https://www.youtube.com/watch?v=BCbufMEgKDY,,,,2,,,,,,,Bozeman Science APES,
5.1B,reading,Ecosystem Services - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,
5.1B,reading,Ecosystem Services - LibreTexts,Biology LibreTexts Ecology,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Biology_(Hartline)/03%3A_Ecosystem_Ecology,,,,2,,,,,,,,
5.1B,game,Ecosystem Services Matching Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/ecosystem-services/,,,,2,,,,,,,,
5.1B,simulation,Ecosystem Services Simulation,Concord Consortium,https://learn.concord.org/,,,,2,,,,,,,,
5.1B,lab,Ecosystem Valuation Lab: Calculate economic value of ecosystem services,SERC,https://serc.carleton.edu/integrate/teaching_materials/ecosystem_services/,,,,2,,,,,,,,
5.2,lab,Biology Corner Population Biology Virtual Lab,HHMI BioInteractive Labs,https://www.biologycorner.com/worksheets/,,,yes,1,,,,,,,,5.1A
5.2,game,EcoKingdoms: Growth of Populations,Legends of Learning Ecology,https://app.legendsoflearning.com/assignments/5603b6e2/ecology-population-ecology,,,yes,1,,,,,,,,5.1A
5.2,simulation,Evolution: A Virtual Ecosystem,Concord Consortium,https://learn.concord.org/resources/1767/evolution-a-virtual-ecosystem,,,yes,1,,,,,,,,5.1A
5.2,video,Exponential Growth - Amoeba Sisters,Amoeba Sisters,https://www.youtube.com/watch?v=PdW6KgEZhBs,,,yes,1,,,,,,,Amoeba Sisters,5.1A
5.2,video,Exponential Growth - Bozeman Science,Bozeman Science Ecology,https://www.youtube.com/@baborozeman,,,yes,1,,,,,,,,5.1A
5.2,video,Human Population Growth - Crash Course Ecology #3,Crash Course Ecology,https://www.youtube.com/watch?v=E8dkWQVFAoA,,,yes,1,,,,,,,Crash Course Ecology,5.1A
5.2,video,Human Population Growth - Crash Course Ecology #3,Crash Course Ecology,https://www.youtube.com/watch?v=E8dkWQVFAoA&list=PL8dPuuaLjXtNdTKZkV_GiIYXpV9w4WxbX,,,yes,1,,,,,,,Crash Course Ecology,5.1A
5.2,simulation,Natural Selection - PhET Simulation,PhET,https://phet.colorado.edu/en/simulations/natural-selection,,,yes,1,,,,,,,PhET Simulations,5.1A
5.2,video,Overpopulation - The Human Explosion Explained - Kurzgesagt,Kurzgesagt Environment,https://www.youtube.com/watch?v=QsBT5EQt348,,,yes,1,,,,,,,,5.1A
5.2,interactive,Population Dynamics Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/population-dynamics,,,yes,1,,,,,,,HHMI BioInteractive,5.1A
5.2,video,Population Ecology,Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap/population-ecology-ap/v/population-ecology,,,yes,1,,,,,,,,5.1A
5.2,game,Population Ecology Game - Legends of Learning,Legends of Learning,https://www.legendsoflearning.com/learning-objectives/population-ecology/,,,yes,1,,,,,,,,5.1A
5.2,lab,Population Ecology Virtual Lab - Labster,Labster,https://www.labster.com/simulations/population-ecology,,,yes,1,,,,,,,,5.1A
5.2,video,Population Ecology: The Texas Mosquito Mystery - Crash Course Ecology #2,Crash Course,https://www.youtube.com/watch?v=RBOsqmBQBQk,,,yes,1,,,,,,,Crash Course Ecology,5.1A
5.2,reading,Population Growth - CK-12 Biology,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.3/primary/lesson/population-growth-bio/,,,yes,1,,,,,,,,5.1A
5.2,reading,Population Growth - CK-12 Biology,CK-12 Ecology,https://www.ck12.org/biology/population-growth/,,,yes,1,,,,,,,,5.1A
5.2,game,Population Growth Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/population-growth/,,,yes,1,,,,,,,,5.1A
5.2,worksheet,Population Growth Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/population_growth.html,,,yes,1,,,,,,,,5.1A
5.2,worksheet,Population Growth Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,5.1A
5.2,audio,Science Vs: Overpopulation,Science Vs Climate,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEVb8,,,yes,1,,,,,,,,5.1A
5.2,reading,Population Growth - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,5.1A
5.2,audio,Radiolab: Population,Radiolab/WNYC,https://radiolab.org/episodes/population,,,,2,,,,,,,,5.1A
5.3,simulation,African Lions: Modeling Populations,Concord Consortium,https://learn.concord.org/resources/102/african-lions-modeling-populations,,,yes,1,,,,,,,,5.2
5.3,game,Carrying Capacity Game - Legends of Learning,Legends of Learning,https://www.legendsoflearning.com/learning-objectives/carrying-capacity/,,,yes,1,,,,,,,,5.2
5.3,video,Human Population Growth - Crash Course Ecology #3,Crash Course,https://www.youtube.com/watch?v=E8dkWQVFAoA,,,yes,1,,,,,,,Crash Course Ecology,5.2
5.3,video,Logistic Growth - Bozeman Science,Bozeman Science Ecology,https://www.youtube.com/@baborozeman,,,yes,1,,,,,,,,5.2
5.3,worksheet,Logistic Growth Graphing Worksheet,Biology Corner,https://www.biologycorner.com/worksheets/,,,yes,1,,,,,,,,5.2
5.3,worksheet,Logistic Growth Practice Problems,CK-12 Ecology Worksheets,https://www.ck12.org/biology/logistic-growth/,,,yes,1,,,,,,,,5.2
5.3,worksheet,Logistic Growth S-Curve Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,5.2
5.3,worksheet,Logistic Growth Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/population_growth.html,,,yes,1,,,,,,,,5.2
5.3,video,Population Dynamics - HHMI BioInteractive,HHMI BioInteractive Ecology,https://www.biointeractive.org/classroom-resources,,,yes,1,,,,,,,HHMI BioInteractive,5.2
5.3,simulation,Population Dynamics - PhET Bunny Sim,PhET,https://phet.colorado.edu/en/simulations/natural-selection,,,yes,1,,,,,,,PhET Simulations,5.2
5.3,game,Population Dynamics Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/population-dynamics/,,,yes,1,,,,,,,,5.2
5.3,interactive,Population Dynamics Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/population-dynamics,,,yes,1,,,,,,,HHMI BioInteractive,5.2
5.3,reading,Population Growth Patterns - CK-12,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.3/primary/lesson/population-growth-bio/,,,yes,1,,,,,,,,5.2
5.3,lab,Population Growth Virtual Lab - Labster,Labster,https://www.labster.com/simulations/population-ecology,,,yes,1,,,,,,,,5.2
5.3,video,Carrying Capacity and Logistic Growth,Bozeman Science,https://www.youtube.com/watch?v=rXlyYFXyfIM,,,,2,,,,,,,Bozeman Science APES,5.2
5.3,reading,Logistic Growth - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,5.2
5.3,audio,Radiolab: Population,Radiolab/WNYC,https://radiolab.org/episodes/population,,,,2,,,,,,,,5.2
5.3,audio,Radiolab: Population Limits,Radiolab Environment,https://radiolab.org/,,,,2,,,,,,,,5.2
5.4,simulation,Building a Dam: How Do Changes Affect Populations?,Concord Consortium,https://learn.concord.org/resources/1274/building-a-dam-how-do-changes-in-the-environment-affect-populations,,,yes,1,,,,,,,,5.3
5.4,interactive,Carrying Capacity Interactive - HHMI,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/population-dynamics,,,yes,1,,,,,,,HHMI BioInteractive,5.3
5.4,video,Density Dependent and Independent Limiting Factors - Khan Academy,Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap,,,yes,1,,,,,,,,5.3
5.4,video,Human Population Growth - Crash Course Ecology #3,Crash Course,https://www.youtube.com/watch?v=E8dkWQVFAoA,,,yes,1,,,,,,,Crash Course Ecology,5.3
5.4,lab,Labster Limiting Factors Virtual Lab,Labster Ecology,https://www.labster.com/simulations/limiting-factors,,,yes,1,,,,,,,,5.3
5.4,game,Legends of Learning - Limiting Factors Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/limiting-factors/,,,yes,1,,,,,,,,5.3
5.4,reading,Limiting Factors - CK-12,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.3/related/lesson/limiting-factors-bio/,,,yes,1,,,,,,,,5.3
5.4,reading,Limiting Factors - CK-12,CK-12 Ecology,https://www.ck12.org/biology/limiting-factors/,,,yes,1,,,,,,,,5.3
5.4,worksheet,Limiting Factors Activity Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,5.3
5.4,game,Limiting Factors Game - Legends of Learning,Legends of Learning Ecology,https://www.legendsoflearning.com/,,,yes,1,,,,,,,,5.3
5.4,lab,Limiting Factors Virtual Lab - Labster,Labster,https://www.labster.com/simulations/ecology,,,yes,1,,,,,,,,5.3
5.4,worksheet,Limiting Factors Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/limiting_factors.html,,,yes,1,,,,,,,,5.3
5.4,video,Limiting Factors in Ecology,Bozeman Science Ecology,https://www.youtube.com/watch?v=zVDJ-FMcYWg,,,yes,1,,,,,,,,5.3
5.4,video,Limiting Factors in Ecosystems - Bozeman Science,Bozeman Science,http://www.bozemanscience.com/limiting-factors,,,yes,1,,,,,,,Bozeman Science APES,5.3
5.4,simulation,Population Dynamics - PhET Bunny Sim,PhET,https://phet.colorado.edu/en/simulations/natural-selection,,,yes,1,,,,,,,PhET Simulations,5.3
5.4,game,Population Growth Game - Legends of Learning,Legends of Learning,https://www.legendsoflearning.com/learning-objectives/population-growth/,,,yes,1,,,,,,,,5.3
5.4,audio,How to Save a Planet: Limiting Factors,Gimlet/Spotify,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,,2,,,,,,,,5.3
5.4,reading,Limiting Factors - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,5.3
5.4,video,Limiting Factors in an Ecosystem - Bozeman Science,Bozeman Science,https://www.youtube.com/watch?v=rNjPI84sApQ,,,,2,,,,,,,Bozeman Science APES,5.3
5.5,reading,Community Ecology - CK-12 Biology,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.5/primary/lesson/community-ecology-bio/,,,yes,1,,,,,,,,
5.5,video,Community Ecology: Feel the Love - Crash Course Ecology #4,Crash Course,https://www.youtube.com/watch?v=rNjPI84sApQ,,,yes,1,,,,,,,Crash Course Ecology,
5.5,reading,Competition - CK-12 Biology,CK-12 Ecology,https://www.ck12.org/biology/competition/,,,yes,1,,,,,,,,
5.5,simulation,Competition - Concord Consortium,Concord Consortium,https://learn.concord.org/resources/639/competition,,,yes,1,,,,,,,,
5.5,interactive,Competition Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/,,,yes,1,,,,,,,HHMI BioInteractive,
5.5,lab,Competition Lab - Labster,Labster,https://www.labster.com/simulations/ecology,,,yes,1,,,,,,,,
5.5,game,Competition and Niches Game - Legends of Learning,Legends of Learning Ecology,https://www.legendsoflearning.com/,,,yes,1,,,,,,,,
5.5,worksheet,Competition and Niches Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,
5.5,video,Competition in Ecology - Khan Academy,Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap,,,yes,1,,,,,,,,
5.5,worksheet,Competition in Ecology Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/competition.html,,,yes,1,,,,,,,,
5.5,game,Competition in Ecosystems Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/competition/,,,yes,1,,,,,,,,
5.5,video,Interspecific Competition,Bozeman Science Ecology,https://www.youtube.com/watch?v=iJmfLriBzgI,,,yes,1,,,,,,,,
5.5,video,Interspecific Competition - Bozeman Science,Bozeman Science,http://www.bozemanscience.com/interspecific-competition,,,yes,1,,,,,,,Bozeman Science APES,
5.5,lab,Labster Competition Virtual Lab,Labster Ecology,https://www.labster.com/simulations/competition,,,yes,1,,,,,,,,
5.5,simulation,Competition Simulation: Model competitive exclusion and resource partitioning,Concord Consortium,https://learn.concord.org/resources/competition,,,,2,,,,,,,,
5.5,reading,Competition in Ecology - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,
5.5,video,Interspecific Competition - Bozeman Science,Bozeman Science,https://www.youtube.com/watch?v=sQK3Yr4Sc_k,,,,2,,,,,,,Bozeman Science APES,
5.5,audio,Radiolab: Competition in Nature,Radiolab/WNYC,https://radiolab.org/episodes/competition,,,,2,,,,,,,,
5.5,audio,Radiolab: Competition in Nature,Radiolab Environment,https://radiolab.org/,,,,2,,,,,,,,
5.6,video,Community Ecology II: Predators - Crash Course Ecology #5,Crash Course,https://www.youtube.com/watch?v=DuArVnT1i-E,,,yes,1,,,,,,,Crash Course Ecology,5.5
5.6,video,Community Ecology II: Predators - Crash Course Ecology #5,Crash Course Ecology,https://www.youtube.com/watch?v=mFDiiSqGB7M,,,yes,1,,,,,,,Crash Course Ecology,5.5
5.6,video,Community Ecology II: Predators - Crash Course Ecology #5,Crash Course Ecology,https://www.youtube.com/watch?v=DQ5Yiu6YErM&list=PL8dPuuaLjXtNdTKZkV_GiIYXpV9w4WxbX,,,yes,1,,,,,,,Crash Course Ecology,5.5
5.6,worksheet,Deer Predation Graph Analysis Worksheet,Biology Corner Ecology,https://www.biologycorner.com/worksheets/,,,yes,1,,,,,,,,5.5
5.6,lab,Labster Predator Prey Virtual Lab,Labster Ecology,https://www.labster.com/simulations/predator-prey,,,yes,1,,,,,,,,5.5
5.6,reading,Predation - CK-12,CK-12,https://flexbooks.ck12.org/,,,yes,1,,,,,,,,5.5
5.6,interactive,Predation Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/,,,yes,1,,,,,,,HHMI BioInteractive,5.5
5.6,video,Predation and Herbivory - Bozeman Science,Bozeman Science,http://www.bozemanscience.com/predation-and-herbivory,,,yes,1,,,,,,,Bozeman Science APES,5.5
5.6,reading,Predation and Herbivory - CK-12,CK-12 Ecology,https://www.ck12.org/biology/predation/,,,yes,1,,,,,,,,5.5
5.6,interactive,Predator Prey Interactive Model,HHMI Click & Learn,https://www.biointeractive.org/classroom-resources/population-dynamics,,,yes,1,,,,,,,,5.5
5.6,game,Predator-Prey Game - PBS Learning Media,PBS,https://pbslearningmedia.org/resource/predator-prey/,,,yes,1,,,,,,,,5.5
5.6,worksheet,Predator-Prey Relationship Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,5.5
5.6,video,Predator-Prey Relationships - Amoeba Sisters,Amoeba Sisters,https://www.youtube.com/watch?v=PdW6KgEZhBs,,,yes,1,,,,,,,Amoeba Sisters,5.5
5.6,game,Predator-Prey Simulation Game - Legends of Learning,Legends of Learning Ecology,https://www.legendsoflearning.com/,,,yes,1,,,,,,,,5.5
5.6,lab,Predator-Prey Virtual Lab - Labster,Labster,https://www.labster.com/simulations/ecology,,,yes,1,,,,,,,,5.5
5.6,worksheet,Predator-Prey Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/predator_prey.html,,,yes,1,,,,,,,,5.5
5.6,reading,Predation and Herbivory - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science/06%3A_Community_Ecology,,,,2,,,,,,,,5.5
5.6,simulation,Predator Prey Dynamics Simulation,Concord Consortium,https://concord.org/our-work/research-projects/,,,,2,,,,,,,,5.5
5.6,game,Predator Prey Simulation Game,Ecology Games Educational,https://www.learner.org/wp-content/interactive/ecology/,,,,2,,,,,,,,5.5
5.6,simulation,Predator-Prey Simulation - NetLogo,NetLogo,https://www.netlogoweb.org/launch#https://www.netlogoweb.org/assets/modelslib/Sample%20Models/Biology/Wolf%20Sheep%20Predation.nlogo,,,,2,,,,,,,,5.5
5.6,audio,Radiolab: Predators and Prey,Radiolab/WNYC,https://radiolab.org/episodes/predators,,,,2,,,,,,,,5.5
5.6,audio,Radiolab: Predators and Prey,Radiolab Environment,https://radiolab.org/,,,,2,,,,,,,,5.5
5.7,video,Community Ecology II: Predators - Crash Course Ecology #5,Crash Course,https://www.youtube.com/watch?v=DuArVnT1i-E,,,yes,1,,,,,,,Crash Course Ecology,5.6
5.7,video,Community Ecology: Feel the Love - Crash Course Ecology #4,Crash Course Ecology,https://www.youtube.com/watch?v=GxE1SSqbSn4,,,yes,1,,,,,,,Crash Course Ecology,5.6
5.7,video,Community Ecology: Feel the Love - Crash Course Ecology #4,Crash Course Ecology,https://www.youtube.com/watch?v=rNjPI84sApQ&list=PL8dPuuaLjXtNdTKZkV_GiIYXpV9w4WxbX,,,yes,1,,,,,,,Crash Course Ecology,5.6
5.7,lab,Labster Symbiosis Virtual Lab,Labster Ecology,https://www.labster.com/simulations/symbiosis,,,yes,1,,,,,,,,5.6
5.7,audio,Radiolab: Parasites and Symbiosis,Radiolab Environment,https://radiolab.org/episodes/parasites,,,yes,1,,,,,,,,5.6
5.7,reading,Symbiosis - CK-12 Biology,CK-12,https://flexbooks.ck12.org/cbook/ck-12-biology-flexbook-2.0/section/21.6/primary/lesson/symbiosis-bio/,,,yes,1,,,,,,,,5.6
5.7,reading,Symbiosis - CK-12 Biology,CK-12 Ecology,https://www.ck12.org/biology/symbiosis/,,,yes,1,,,,,,,,5.6
5.7,game,Symbiosis Challenge Game,Legends of Learning Ecology,https://www.legendsoflearning.com/learning-objectives/symbiosis/,,,yes,1,,,,,,,,5.6
5.7,game,Symbiosis Challenge Game - Legends of Learning,Legends of Learning Ecology,https://www.legendsoflearning.com/,,,yes,1,,,,,,,,5.6
5.7,interactive,Symbiosis Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.7,interactive,"Symbiosis Interactive: Explore mutualism, parasitism, and commensalism",HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/symbiosis,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.7,game,Symbiosis Sorting Game - PBS Learning Media,PBS,https://pbslearningmedia.org/resource/symbiosis/,,,yes,1,,,,,,,,5.6
5.7,lab,Symbiosis Virtual Lab - Labster,Labster,https://www.labster.com/simulations/ecology,,,yes,1,,,,,,,,5.6
5.7,worksheet,Symbiosis Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/symbiosis.html,,,yes,1,,,,,,,,5.6
5.7,worksheet,Symbiosis Worksheet - Biology Corner,Biology Corner Ecology,https://www.biologycorner.com/worksheets/ecology/,,,yes,1,,,,,,,,5.6
5.7,video,"Symbiosis: Mutualism, Commensalism, Parasitism",Amoeba Sisters,https://www.youtube.com/watch?v=zSmL2F1t81Q,,,yes,1,,,,,,,Amoeba Sisters,5.6
5.7,video,"Symbiosis: Mutualism, Commensalism, and Parasitism",Khan Academy Ecology,https://www.khanacademy.org/science/ap-biology/ecology-ap/community-ecology/v/symbiosis,,,yes,1,,,,,,,,5.6
5.7,audio,Radiolab: Symbiosis,Radiolab/WNYC,https://radiolab.org/episodes/symbiosis,,,,2,,,,,,,,5.6
5.7,reading,Symbiosis - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,5.6
5.7,simulation,Symbiosis Ecosystem Simulation,Concord Consortium,https://learn.concord.org/,,,,2,,,,,,,,5.6
5.7,simulation,Symbiosis Simulation - Concord Consortium,Concord Consortium,https://concord.org/teaching-with-models/,,,,2,,,,,,,,5.6
5.8,worksheet,Cougars and Trees in a Trophic Cascade Data Point - HHMI,Biology Corner Ecology,https://www.biointeractive.org/classroom-resources/cougars-and-trees-trophic-cascade,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,game,EcoChains: Arctic Crisis - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/ecochains-arctic-crisis,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,interactive,Exploring Keystone Species - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/exploring-keystone-species,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,interactive,Exploring Trophic Cascades - HHMI Click and Learn,HHMI Click & Learn,https://www.biointeractive.org/classroom-resources/exploring-trophic-cascades,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,video,How Wolves Change Rivers,Sustainable Human,https://www.youtube.com/watch?v=ysa5OBhXz-Q,,,yes,1,,,,,,,,5.6
5.8,audio,How to Save a Planet: Keystone Species,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,5.6
5.8,reading,Keystone Species - National Geographic Education,National Geographic,https://education.nationalgeographic.org/resource/keystone-species/,,,yes,1,,,,,,,,5.6
5.8,worksheet,Keystone Species Case Study Worksheet - HHMI,Biology Corner Ecology,https://www.biointeractive.org/classroom-resources,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,game,Keystone Species Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/keystone-species/,,,yes,1,,,,,,,,5.6
5.8,lab,Keystone Species Virtual Lab - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/keystone-species,,,yes,1,,,,,,,HHMI BioInteractive,5.6
5.8,worksheet,Keystone Species Worksheet,Biology Corner Ecology,https://www.biologycorner.com/worksheets/keystone.html,,,yes,1,,,,,,,,5.6
5.8,lab,Labster Keystone Species Virtual Lab,Labster Ecology,https://www.labster.com/simulations/keystone-species,,,yes,1,,,,,,,,5.6
