topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
5.1b,video,Chemical and Physical Changes,Wayne Breslyn,https://www.youtube.com/watch?v=B0iaPsm9cjE,,,,,,,,,,,,
7.5,video,Charles's Law Problems,Wayne Breslyn,https://www.youtube.com/watch?v=dRPVnMJkIks,,,,,,,,,,,,
8.2,video,The Dissolving Process,It's AumSum Time,https://www.youtube.com/watch?v=GMb_mTXF4xU,,,,,,,,,,,,
6.5,video,Three Step Mole Conversions,Wayne Breslyn,https://www.youtube.com/watch?v=DjIl6sPMpr4,,,,,,,,,,,,
9.1a,video,Acid Properties,Wayne Breslyn,https://www.youtube.com/watch?v=SkHldaFJRPQ,,,,,,,,,,,,
5.2,video,Writing Chemical Equations,Socratica,https://www.youtube.com/watch?v=5lMPFPnGFjU,,,,,,,,,,,Socratica Chemistry,
7.6,video,Gay-Lussac's Law,Socratica,https://www.youtube.com/watch?v=B7CUDJNqOJg,,,,,,,,,,,Socratica Chemistry,
8.2,video,How Substances Dissolve,Wayne Breslyn,https://www.youtube.com/watch?v=4a1r_MjBGYs,,,,,,,,,,,,
10.1a,video,Heat vs Temperature,Socratica,https://www.youtube.com/watch?v=vqDbMEdLiCs,,,,,,,,,,,Socratica Chemistry,
6.5,video,Multi-Step Mole Conversions,Melissa Maribel,https://www.youtube.com/watch?v=NyKHp6WLeQU,,,,,,,,,,,,
9.1b,video,Properties of Bases,Socratica,https://www.youtube.com/watch?v=1j8Spc7BzV4,,,,,,,,,,,Socratica Chemistry,
5.2,video,Chemical Equations,Wayne Breslyn,https://www.youtube.com/watch?v=WGaRKFMnTUE,,,,,,,,,,,,
10.1a,video,Difference Between Heat and Temperature,It's AumSum Time,https://www.youtube.com/watch?v=UJ1gUKxHPSU,,,,,,,,,,,,
8.3,video,Solubility and Saturation,Socratica,https://www.youtube.com/watch?v=fo2Te2BTIsM,,,,,,,,,,,Socratica Chemistry,
9.1b,video,What are Bases,It's AumSum Time,https://www.youtube.com/watch?v=EP_WKi9qY4E,,,,,,,,,,,,
6.6a,video,Mole Ratios,Socratica,https://www.youtube.com/watch?v=Cp7i6Kj-MVE,,,,,,,,,,,Socratica Chemistry,
7.6,video,Gay Lussac's Law Explained,It's AumSum Time,https://www.youtube.com/watch?v=I6TXo7cVhy0,,,,,,,,,,,,
5.2,video,How to Write Chemical Equations,Melissa Maribel,https://www.youtube.com/watch?v=eNrXlG2nXrE,,,,,,,,,,,,
8.3,video,Saturated Unsaturated Supersaturated,It's AumSum Time,https://www.youtube.com/watch?v=FPihM40Xfnc,,,,,,,,,,,,
9.1b,video,Base Properties,Wayne Breslyn,https://www.youtube.com/watch?v=JRGTCg3OZ90,,,,,,,,,,,,
10.1a,video,Heat vs Temperature Explained,Wayne Breslyn,https://www.youtube.com/watch?v=mBF0jVBRMeg,,,,,,,,,,,,
7.6,video,Gay-Lussac's Law Problems,Wayne Breslyn,https://www.youtube.com/watch?v=GD7cPxbm1VY,,,,,,,,,,,,
6.6a,video,Reading Mole Ratios,Wayne Breslyn,https://www.youtube.com/watch?v=JYwH0FnXxDg,,,,,,,,,,,,
8.3,video,Solubility Explained,Wayne Breslyn,https://www.youtube.com/watch?v=nUTcMVCxrf4,,,,,,,,,,,,
5.3a,video,Why Balance Chemical Equations,Socratica,https://www.youtube.com/watch?v=UGonn-0lN0c,,,,,,,,,,,Socratica Chemistry,
10.1b,video,Energy Transfer and Work,Socratica,https://www.youtube.com/watch?v=MmFyPdSq7ks,,,,,,,,,,,Socratica Chemistry,
9.2a,video,Arrhenius Acids and Bases,Socratica,https://www.youtube.com/watch?v=FJYLQHX6eqE,,,,,,,,,,,Socratica Chemistry,
7.7,video,Combined Gas Law,Socratica,https://www.youtube.com/watch?v=XFrECIHbyMU,,,,,,,,,,,Socratica Chemistry,
8.4a,video,Temperature and Solubility,Socratica,https://www.youtube.com/watch?v=eTUfBDxgv6c,,,,,,,,,,,Socratica Chemistry,
6.6a,video,Mole Ratios Explained,Melissa Maribel,https://www.youtube.com/watch?v=saTpGBfkQC0,,,,,,,,,,,,
5.3a,video,Law of Conservation of Mass,It's AumSum Time,https://www.youtube.com/watch?v=Gok0-DBr2Eg,,,,,,,,,,,,
10.1b,video,Energy Transfer in Chemistry,Wayne Breslyn,https://www.youtube.com/watch?v=bnWXWxwK4V4,,,,,,,,,,,,
9.2a,video,Arrhenius Definition,Wayne Breslyn,https://www.youtube.com/watch?v=NEY_GHjAFP0,,,,,,,,,,,,
7.7,video,Combined Gas Law Explained,It's AumSum Time,https://www.youtube.com/watch?v=XiAhS3ZlxAY,,,,,,,,,,,,
8.4a,video,Solubility Curves,Wayne Breslyn,https://www.youtube.com/watch?v=6a0p6lJ_LwY,,,,,,,,,,,,
6.6b,video,Coefficients in Equations,Socratica,https://www.youtube.com/watch?v=Z3vpH_nS-5A,,,,,,,,,,,Socratica Chemistry,
5.3a,video,Conservation of Mass,Wayne Breslyn,https://www.youtube.com/watch?v=VkGhRDMxHEQ,,,,,,,,,,,,
10.1b,video,Heat Energy Transfer,Melissa Maribel,https://www.youtube.com/watch?v=e_Gbi68OLFg,,,,,,,,,,,,
9.2a,video,Arrhenius Model Explained,Melissa Maribel,https://www.youtube.com/watch?v=9e4klQEVDEI,,,,,,,,,,,,
7.7,video,Combined Gas Law Problems,Wayne Breslyn,https://www.youtube.com/watch?v=Pbj1I7BQFGE,,,,,,,,,,,,
6.6b,video,What Coefficients Tell Us,Wayne Breslyn,https://www.youtube.com/watch?v=MaJSi7SFkbk,,,,,,,,,,,,
8.4a,video,Temperature Effect on Solubility,Melissa Maribel,https://www.youtube.com/watch?v=XjGMkfDr1S4,,,,,,,,,,,,
5.3b,video,Balancing Chemical Equations,Socratica,https://www.youtube.com/watch?v=RnGu3xO2h74,,,,,,,,,,,Socratica Chemistry,
7.8a,video,Ideal Gas Law,Socratica,https://www.youtube.com/watch?v=BzjkSFJLbd4,,,,,,,,,,,Socratica Chemistry,
10.2,video,Endothermic vs Exothermic Deep Dive,Socratica,https://www.youtube.com/watch?v=ETZL5K3k91U,,,,,,,,,,,Socratica Chemistry,
9.2b,video,Bronsted-Lowry Theory,Socratica,https://www.youtube.com/watch?v=3Gm5OkS6wMg,,,,,,,,,,,Socratica Chemistry,
6.6b,video,Understanding Coefficients,Melissa Maribel,https://www.youtube.com/watch?v=Q56Zo1Jxn3Q,,,,,,,,,,,,
8.4b,video,Pressure and Gas Solubility,Socratica,https://www.youtube.com/watch?v=dhJG6P7rDLI,,,,,,,,,,,Socratica Chemistry,
5.3b,video,How to Balance Equations,Wayne Breslyn,https://www.youtube.com/watch?v=SaelAMI1Ads,,,,,,,,,,,,
7.8a,video,Ideal Gas Law Explained,It's AumSum Time,https://www.youtube.com/watch?v=xMkdvH4MrBQ,,,,,,,,,,,,
10.2,video,Exothermic and Endothermic Review,It's AumSum Time,https://www.youtube.com/watch?v=nq47WSwUJKA,,,,,,,,,,,,
6.7,video,Mole to Mole Stoichiometry,Socratica,https://www.youtube.com/watch?v=Jcao0hptqUQ,,,,,,,,,,,Socratica Chemistry,
9.2b,video,Bronsted Lowry Acids and Bases,Wayne Breslyn,https://www.youtube.com/watch?v=QkcJPjjqcqg,,,,,,,,,,,,
8.4b,video,Henry's Law,Wayne Breslyn,https://www.youtube.com/watch?v=BvjMBXq3VQc,,,,,,,,,,,,
5.3b,video,Balancing Equations Practice,Melissa Maribel,https://www.youtube.com/watch?v=5HhTk7a4gTU,,,,,,,,,,,,
7.8a,video,PV=nRT Introduction,Wayne Breslyn,https://www.youtube.com/watch?v=TFXCbnLQ1oE,,,,,,,,,,,,
10.2,video,Energy Diagrams Exo vs Endo,Wayne Breslyn,https://www.youtube.com/watch?v=IYJMJh0K_EE,,,,,,,,,,,,
9.2b,video,Bronsted-Lowry Definition,Melissa Maribel,https://www.youtube.com/watch?v=vGxhZbnx8q8,,,,,,,,,,,,
6.7,video,Mole to Mole Calculations,Wayne Breslyn,https://www.youtube.com/watch?v=H3MbGH9RaPQ,,,,,,,,,,,,
8.4b,video,Pressure and Solubility of Gases,Melissa Maribel,https://www.youtube.com/watch?v=UPg4bG_71Pc,,,,,,,,,,,,
5.4a,video,Synthesis Reactions,Socratica,https://www.youtube.com/watch?v=ssBQCFET8vU,,,,,,,,,,,Socratica Chemistry,
10.3,video,Enthalpy Introduction,Socratica,https://www.youtube.com/watch?v=fucaZRk-BkE,,,,,,,,,,,Socratica Chemistry,
7.8b,video,Ideal Gas Law Problems,Socratica,https://www.youtube.com/watch?v=hPJBMXIk2NI,,,,,,,,,,,Socratica Chemistry,
9.3,video,The pH Scale,Socratica,https://www.youtube.com/watch?v=ckbsHMJMVX4,,,,,,,,,,,Socratica Chemistry,
6.7,video,Mole to Mole Problems,Melissa Maribel,https://www.youtube.com/watch?v=tDNjKX0Katk,,,,,,,,,,,,
8.5a,video,What is Concentration,Socratica,https://www.youtube.com/watch?v=a1TIPi2-kYs,,,,,,,,,,,Socratica Chemistry,
5.4a,video,Combination Reactions,Wayne Breslyn,https://www.youtube.com/watch?v=TLqGj9YN7hU,,,,,,,,,,,,
10.3,video,What is Enthalpy,Wayne Breslyn,https://www.youtube.com/watch?v=SV7U4yAXL5I,,,,,,,,,,,,
7.8b,video,Solving Ideal Gas Law,Wayne Breslyn,https://www.youtube.com/watch?v=oO3ZwA4VuIk,,,,,,,,,,,,
9.3,video,pH Scale Explained,It's AumSum Time,https://www.youtube.com/watch?v=LS67E7Nh2LQ,,,,,,,,,,,,
6.8a,video,Mass to Mole Stoichiometry,Socratica,https://www.youtube.com/watch?v=KDUPk4lC-rs,,,,,,,,,,,Socratica Chemistry,
8.5a,video,Concentration of Solutions,It's AumSum Time,https://www.youtube.com/watch?v=vVhp_NjCJR8,,,,,,,,,,,,
5.4a,video,Synthesis Reaction Examples,Melissa Maribel,https://www.youtube.com/watch?v=m9KFB3k3y8Q,,,,,,,,,,,,
10.3,video,Enthalpy Changes,Melissa Maribel,https://www.youtube.com/watch?v=8zMGr7FR-zU,,,,,,,,,,,,
9.3,video,Understanding pH,Wayne Breslyn,https://www.youtube.com/watch?v=qDPn5LO23s0,,,,,,,,,,,,
6.8a,video,Grams to Moles Stoichiometry,Wayne Breslyn,https://www.youtube.com/watch?v=TLWkP4T1fMw,,,,,,,,,,,,
8.5a,video,Solution Concentration,Wayne Breslyn,https://www.youtube.com/watch?v=TFT7M4wIBjc,,,,,,,,,,,,
7.8b,video,Ideal Gas Law Practice,Melissa Maribel,https://www.youtube.com/watch?v=WScwPIPqZa0,,,,,,,,,,,,
5.4b,video,Decomposition Reactions,Socratica,https://www.youtube.com/watch?v=o0wS8mRJKYA,,,,,,,,,,,Socratica Chemistry,
10.4,video,What is Calorimetry,Socratica,https://www.youtube.com/watch?v=J5un2l4N4iM,,,,,,,,,,,Socratica Chemistry,
6.8a,video,Mass to Mole Conversions,Melissa Maribel,https://www.youtube.com/watch?v=CkFr80Szyqo,,,,,,,,,,,,
9.4a,video,Calculating pH,Socratica,https://www.youtube.com/watch?v=WfBGXtW9t1c,,,,,,,,,,,Socratica Chemistry,
8.5b,video,Calculating Molarity,Socratica,https://www.youtube.com/watch?v=TVqFz6IaNgQ,,,,,,,,,,,Socratica Chemistry,
7.9,video,Gas Stoichiometry,Socratica,https://www.youtube.com/watch?v=B1TxYLr6_QA,,,,,,,,,,,Socratica Chemistry,
5.4b,video,Decomposition Reaction Examples,Wayne Breslyn,https://www.youtube.com/watch?v=iEU3YEVNXaQ,,,,,,,,,,,,
10.4,video,Calorimetry Introduction,Wayne Breslyn,https://www.youtube.com/watch?v=WU-3fy-Tl18,,,,,,,,,,,,
6.8b,video,Mass to Mass Stoichiometry,Socratica,https://www.youtube.com/watch?v=wYqQCojggyM,,,,,,,,,,,Socratica Chemistry,
7.9,video,Molar Volume at STP,Wayne Breslyn,https://www.youtube.com/watch?v=VdMxyG1Xvsc,,,,,,,,,,,,
8.5b,video,Molarity Calculations,Wayne Breslyn,https://www.youtube.com/watch?v=2L72FS-zjKU,,,,,,,,,,,,
5.4b,video,What is Decomposition,It's AumSum Time,https://www.youtube.com/watch?v=BXMN0b_jMTY,,,,,,,,,,,,
9.4a,video,pH Calculations,Wayne Breslyn,https://www.youtube.com/watch?v=BiQYFx_FHGA,,,,,,,,,,,,
10.4,video,Calorimetry Basics,Melissa Maribel,https://www.youtube.com/watch?v=e_0HFWFZ-OA,,,,,,,,,,,,
6.8b,video,Grams to Grams Stoichiometry,Wayne Breslyn,https://www.youtube.com/watch?v=EPGf-iSKg4s,,,,,,,,,,,,
5.5a,video,Single Replacement Reactions,Socratica,https://www.youtube.com/watch?v=VLdMfOU_ZyQ,,,,,,,,,,,Socratica Chemistry,
9.4a,video,How to Calculate pH,Melissa Maribel,https://www.youtube.com/watch?v=g_mSyCAb1Zg,,,,,,,,,,,,
7.9,video,Gas Stoichiometry Problems,Melissa Maribel,https://www.youtube.com/watch?v=v7qJBFq1ABA,,,,,,,,,,,,
8.5b,video,How to Calculate Molarity,Melissa Maribel,https://www.youtube.com/watch?v=QLwkps6IwAo,,,,,,,,,,,,
6.8b,video,Mass to Mass Problems,Melissa Maribel,https://www.youtube.com/watch?v=M2UKN6kCTHY,,,,,,,,,,,,
10.5,video,Calorimetry Calculations q=mcDeltaT,Socratica,https://www.youtube.com/watch?v=nUTCYVF23YE,,,,,,,,,,,Socratica Chemistry,
5.5a,video,Single Displacement Reactions,Wayne Breslyn,https://www.youtube.com/watch?v=Ei2gZjhEFfc,,,,,,,,,,,,
9.4b,video,pOH and pH Relationship,Socratica,https://www.youtube.com/watch?v=g_lIkldOwIc,,,,,,,,,,,Socratica Chemistry,
8.6,video,Dilution Calculations,Socratica,https://www.youtube.com/watch?v=BX-PYuiihbQ,,,,,,,,,,,Socratica Chemistry,
10.5,video,q equals mc delta T Problems,Wayne Breslyn,https://www.youtube.com/watch?v=7ZJDw5GqX3c,,,,,,,,,,,,
5.5a,video,Single Replacement Reaction Examples,Melissa Maribel,https://www.youtube.com/watch?v=qB_JtsCjIIk,,,,,,,,,,,,
9.4b,video,Calculating pOH,Wayne Breslyn,https://www.youtube.com/watch?v=jf9RUeINTd8,,,,,,,,,,,,
6.9a,video,Limiting Reactant,Socratica,https://www.youtube.com/watch?v=rESzyhPOFHc,,,,,,,,,,,Socratica Chemistry,
8.6,video,Dilution Problems M1V1=M2V2,Wayne Breslyn,https://www.youtube.com/watch?v=iYPHECZpV-E,,,,,,,,,,,,
10.5,video,Specific Heat Calculations,Melissa Maribel,https://www.youtube.com/watch?v=P9VJjf7jWyM,,,,,,,,,,,,
5.5b,video,Double Replacement Reactions,Socratica,https://www.youtube.com/watch?v=BCBGcf8ML-4,,,,,,,,,,,Socratica Chemistry,
9.4b,video,pH pOH Relationship,Melissa Maribel,https://www.youtube.com/watch?v=nJ_HkVxqz68,,,,,,,,,,,,
6.9a,video,Limiting Reagent Explained,Wayne Breslyn,https://www.youtube.com/watch?v=eQfzMhSNksc,,,,,,,,,,,,
8.6,video,Dilution Equation,Melissa Maribel,https://www.youtube.com/watch?v=L3_AHVKm-Hg,,,,,,,,,,,,
5.5b,video,Double Displacement Reactions,Wayne Breslyn,https://www.youtube.com/watch?v=LO1RSJdIvKY,,,,,,,,,,,,
10.6,video,Hess's Law,Socratica,https://www.youtube.com/watch?v=8bCL2ynMvWM,,,,,,,,,,,Socratica Chemistry,
9.5,video,Strong vs Weak Acids,Socratica,https://www.youtube.com/watch?v=CiPaEY9EVuQ,,,,,,,,,,,Socratica Chemistry,
6.9a,video,Limiting Reactant Problems,Melissa Maribel,https://www.youtube.com/watch?v=x7Hk3Y3VFqo,,,,,,,,,,,,
10.6,video,Hess's Law Explained,Wayne Breslyn,https://www.youtube.com/watch?v=NCR7fACfUx0,,,,,,,,,,,,
5.5b,video,Double Replacement Reaction Examples,Melissa Maribel,https://www.youtube.com/watch?v=P7GKBm3rqBo,,,,,,,,,,,,
9.5,video,Strong and Weak Acids and Bases,Wayne Breslyn,https://www.youtube.com/watch?v=6GaLnclBd4M,,,,,,,,,,,,
8.7a,video,Boiling Point Elevation,Socratica,https://www.youtube.com/watch?v=nSjJFoo0sK8,,,,,,,,,,,Socratica Chemistry,
6.9b,video,Limiting Reactant Calculations,Socratica,https://www.youtube.com/watch?v=bfCy8EVyWVU,,,,,,,,,,,Socratica Chemistry,
5.6,video,Combustion Reactions,Socratica,https://www.youtube.com/watch?v=ScMzIvxBSi4,,,,,,,,,,,Socratica Chemistry,
10.6,video,Hess Law Problems,Melissa Maribel,https://www.youtube.com/watch?v=JnYkBk7GOiM,,,,,,,,,,,,
9.5,video,Strong vs Weak Explained,Melissa Maribel,https://www.youtube.com/watch?v=V0YpgC1aWs4,,,,,,,,,,,,
8.7a,video,Colligative Properties Boiling Point,Wayne Breslyn,https://www.youtube.com/watch?v=z44tsGOZVig,,,,,,,,,,,,
6.9b,video,Calculating with Limiting Reactant,Wayne Breslyn,https://www.youtube.com/watch?v=Sxd5x-P5ByQ,,,,,,,,,,,,
5.6,video,Combustion Reaction Examples,Wayne Breslyn,https://www.youtube.com/watch?v=DsSlqR5wn-M,,,,,,,,,,,,
10.7a,video,Heating Curves,Socratica,https://www.youtube.com/watch?v=dM3Cl1GY1Tg,,,,,,,,,,,Socratica Chemistry,
9.6,video,Neutralization Reactions,Socratica,https://www.youtube.com/watch?v=bka20Q9TN6M,,,,,,,,,,,Socratica Chemistry,
8.7a,video,Boiling Point Elevation Explained,Melissa Maribel,https://www.youtube.com/watch?v=MKxLWFWIVlo,,,,,,,,,,,,
6.9b,video,Excess Reactant Calculations,Melissa Maribel,https://www.youtube.com/watch?v=kJ3wg79p0Dc,,,,,,,,,,,,
10.7a,video,Heating Curve of Water,Wayne Breslyn,https://www.youtube.com/watch?v=bqGrKGY-GRk,,,,,,,,,,,,
9.6,video,Neutralization Explained,It's AumSum Time,https://www.youtube.com/watch?v=zpQnoLO5ItQ,,,,,,,,,,,,
5.6,video,What is Combustion,It's AumSum Time,https://www.youtube.com/watch?v=mBToHlN4JEQ,,,,,,,,,,,,
8.7b,video,Freezing Point Depression,Socratica,https://www.youtube.com/watch?v=yFCV4n5dLoM,,,,,,,,,,,Socratica Chemistry,
6.10a,video,Theoretical vs Actual Yield,Socratica,https://www.youtube.com/watch?v=nMON8JsExn8,,,,,,,,,,,Socratica Chemistry,
9.6,video,Acid Base Neutralization,Wayne Breslyn,https://www.youtube.com/watch?v=ANi709MhjJQ,,,,,,,,,,,,
5.7a,video,Exothermic Reactions,Socratica,https://www.youtube.com/watch?v=bCT62U17sFo,,,,,,,,,,,Socratica Chemistry,
10.7a,video,Heating Curves Explained,Melissa Maribel,https://www.youtube.com/watch?v=vg8K-F7kYzY,,,,,,,,,,,,
8.7b,video,Freezing Point Depression Explained,Wayne Breslyn,https://www.youtube.com/watch?v=qQ5FG4UkIrQ,,,,,,,,,,,,
6.10a,video,Theoretical and Actual Yield,Wayne Breslyn,https://www.youtube.com/watch?v=iNbz5Gmv_Zc,,,,,,,,,,,,
10.7b,video,Cooling Curves and Phase Changes,Socratica,https://www.youtube.com/watch?v=tvO0358YUYM,,,,,,,,,,,Socratica Chemistry,
9.7a,video,What is a Titration,Socratica,https://www.youtube.com/watch?v=EoyGTFCH0vA,,,,,,,,,,,Socratica Chemistry,
5.7a,video,Exothermic vs Endothermic,It's AumSum Time,https://www.youtube.com/watch?v=T2SC5TvhGMQ,,,,,,,,,,,,
8.7b,video,Colligative Properties Freezing Point,Melissa Maribel,https://www.youtube.com/watch?v=FGR8rlmAPYk,,,,,,,,,,,,
6.10a,video,Yield in Chemistry,Melissa Maribel,https://www.youtube.com/watch?v=LDoJYkJPCrs,,,,,,,,,,,,
10.7b,video,Cooling Curves,Wayne Breslyn,https://www.youtube.com/watch?v=1r74emeMQeU,,,,,,,,,,,,
9.7a,video,Titration Introduction,Wayne Breslyn,https://www.youtube.com/watch?v=JF_MBgVGMGc,,,,,,,,,,,,
5.7a,video,Exothermic Reactions Explained,Wayne Breslyn,https://www.youtube.com/watch?v=3fD8_8nJPPo,,,,,,,,,,,,
6.10b,video,Percent Yield,Socratica,https://www.youtube.com/watch?v=cxODi2jNn_c,,,,,,,,,,,Socratica Chemistry,
8.8,video,Solution Stoichiometry,Socratica,https://www.youtube.com/watch?v=WUQPIwmj7EU,,,,,,,,,,,Socratica Chemistry,
10.7b,video,Phase Changes and Cooling,Melissa Maribel,https://www.youtube.com/watch?v=zRAqUL4MFOU,,,,,,,,,,,,
9.7a,video,Titrations Explained,Melissa Maribel,https://www.youtube.com/watch?v=UjlOScYBPqE,,,,,,,,,,,,
6.10b,video,Calculating Percent Yield,Wayne Breslyn,https://www.youtube.com/watch?v=QBDO2JoFOr8,,,,,,,,,,,,
8.8,video,Solution Stoichiometry Problems,Wayne Breslyn,https://www.youtube.com/watch?v=FBr5gfE_Mvw,,,,,,,,,,,,
10.8,video,Energy in Everyday Life,Socratica,https://www.youtube.com/watch?v=tqBXHG2WFCI,,,,,,,,,,,Socratica Chemistry,
5.7b,video,Endothermic Reactions,Socratica,https://www.youtube.com/watch?v=vN4T92qHBEg,,,,,,,,,,,Socratica Chemistry,
9.7b,video,Titration Calculations,Socratica,https://www.youtube.com/watch?v=VFw2jYkH7eQ,,,,,,,,,,,Socratica Chemistry,
8.8,video,Stoichiometry with Solutions,Melissa Maribel,https://www.youtube.com/watch?v=JgJAplGCfJQ,,,,,,,,,,,,
6.10b,video,Percent Yield Problems,Melissa Maribel,https://www.youtube.com/watch?v=Ywb6gH7xBC0,,,,,,,,,,,,
10.8,video,Chemistry Energy Applications,Wayne Breslyn,https://www.youtube.com/watch?v=3koI-VWJZik,,,,,,,,,,,,
5.7b,video,Endothermic Reactions Examples,Wayne Breslyn,https://www.youtube.com/watch?v=WJpEPlKJ2D8,,,,,,,,,,,,
9.7b,video,Solving Titration Problems,Wayne Breslyn,https://www.youtube.com/watch?v=ISMAip1rJRE,,,,,,,,,,,,
10.8,video,Thermochemistry in Daily Life,Melissa Maribel,https://www.youtube.com/watch?v=BfC5ryWZBlw,,,,,,,,,,,,
5.7b,video,Endothermic Process,Melissa Maribel,https://www.youtube.com/watch?v=jlHVPQF4OiQ,,,,,,,,,,,,
9.7b,video,Titration Calculation Practice,Melissa Maribel,https://www.youtube.com/watch?v=MG_c5sxfnFo,,,,,,,,,,,,
5.8a,video,Factors Affecting Reaction Rate,Socratica,https://www.youtube.com/watch?v=OttRV5ykP7A,,,,,,,,,,,Socratica Chemistry,
9.8,video,Buffers in Chemistry,Socratica,https://www.youtube.com/watch?v=O7knKBjWiqw,,,,,,,,,,,Socratica Chemistry,
5.8a,video,What Affects Reaction Rate,It's AumSum Time,https://www.youtube.com/watch?v=HK_LbTIJCsA,,,,,,,,,,,,
9.8,video,Buffer Solutions,Wayne Breslyn,https://www.youtube.com/watch?v=2MhYBfG3o5A,,,,,,,,,,,,
5.8a,video,Reaction Rate Factors,Wayne Breslyn,https://www.youtube.com/watch?v=Fkej4Xs2Gvg,,,,,,,,,,,,
9.8,video,How Buffers Work,Melissa Maribel,https://www.youtube.com/watch?v=KBn_FkXm4BQ,,,,,,,,,,,,
9.9,video,Acids and Bases in Daily Life,Socratica,https://www.youtube.com/watch?v=_AaXR-Hzvi4,,,,,,,,,,,Socratica Chemistry,
5.8b,video,Collision Theory,Socratica,https://www.youtube.com/watch?v=OQ8FxobJuCA,,,,,,,,,,,Socratica Chemistry,
9.9,video,Everyday Acids and Bases,It's AumSum Time,https://www.youtube.com/watch?v=nDk4vpRyO_Q,,,,,,,,,,,,
5.8b,video,Collision Theory Explained,It's AumSum Time,https://www.youtube.com/watch?v=7U8Zp3e_M3c,,,,,,,,,,,,
9.9,video,Acids and Bases Around Us,Wayne Breslyn,https://www.youtube.com/watch?v=hy4a-gysRHo,,,,,,,,,,,,
5.8b,video,Collision Theory Basics,Wayne Breslyn,https://www.youtube.com/watch?v=qlB2wGMQmAw,,,,,,,,,,,,
1.1,video,Intro to Chemistry,Amoeba Sisters,https://www.youtube.com/watch?v=TitrRpMUt0I,,,,,,,,,,,Amoeba Sisters,
1.2,video,Lab Safety Rules,Amoeba Sisters,https://www.youtube.com/watch?v=VRWRmIEHr3A,,,,,,,,,,,Amoeba Sisters,
1.2,video,Lab Safety Do's and Don'ts,Chad's Prep,https://www.youtube.com/watch?v=bU14_vPNz8w,,,,,,,,,,,,
4.1a,video,Ionic Formulas,Amoeba Sisters,https://www.youtube.com/watch?v=f0MuNjpKGBo,,,,,,,,,,,Amoeba Sisters,
1.3,video,Chemistry Lab Equipment Names,Chad's Prep,https://www.youtube.com/watch?v=t_-z4QFgDg8,,,,,,,,,,,,
4.1b,video,Binary Ionic Compounds,Chad's Prep,https://www.youtube.com/watch?v=qMITrFG1pHs,,,,,,,,,,,,
1.3,video,Lab Equipment Identification,Science Sauce,https://www.youtube.com/watch?v=JiS5YV82W5I,,,,,,,,,,,,
4.2,video,Naming Ionic Compounds,Amoeba Sisters,https://www.youtube.com/watch?v=IKBzv7dNqVA,,,,,,,,,,,Amoeba Sisters,
1.4,video,Properties of Matter,Amoeba Sisters,https://www.youtube.com/watch?v=VgGktIih3hA,,,,,,,,,,,Amoeba Sisters,
4.3,video,Polyatomic Ions Song,Chad's Prep,https://www.youtube.com/watch?v=Ij-x8eMhNS0,,,,,,,,,,,,
1.5a,video,Physical Properties,Amoeba Sisters,https://www.youtube.com/watch?v=nVGqHP9Khfs,,,,,,,,,,,Amoeba Sisters,
4.4,video,Formulas with Polyatomic Ions,Chad's Prep,https://www.youtube.com/watch?v=zGS09KyWYnI,,,,,,,,,,,,
6.1a,video,The Mole,Amoeba Sisters,https://www.youtube.com/watch?v=Z5P-E3QI_Ws,,,,,,,,,,,Amoeba Sisters,
1.5b,video,Chemical Properties of Matter,Chad's Prep,https://www.youtube.com/watch?v=lc9MlaHiDBs,,,,,,,,,,,,
4.5,video,Naming with Polyatomic Ions,Chad's Prep,https://www.youtube.com/watch?v=JWrdFMq3OMg,,,,,,,,,,,,
6.1b,video,Avogadro's Number,Chad's Prep,https://www.youtube.com/watch?v=ek2T-qzjMOA,,,,,,,,,,,,
1.5b,video,Chemical vs Physical Properties,Science Sauce,https://www.youtube.com/watch?v=pM-6Slxe3mE,,,,,,,,,,,,
4.6,video,Naming Covalent Compounds,Amoeba Sisters,https://www.youtube.com/watch?v=c-yHJiA40ao,,,,,,,,,,,Amoeba Sisters,
6.2a,video,Molar Mass Intro,Chad's Prep,https://www.youtube.com/watch?v=EF-z0cT-1QM,,,,,,,,,,,,
1.6a,video,Pure Substances and Mixtures,Amoeba Sisters,https://www.youtube.com/watch?v=fGXBv6LwnI4,,,,,,,,,,,Amoeba Sisters,
4.7a,video,Introduction to Acids,Chad's Prep,https://www.youtube.com/watch?v=SrIM1fhQ_xE,,,,,,,,,,,,
6.2b,video,Calculating Molar Mass,Amoeba Sisters,https://www.youtube.com/watch?v=FGbM-zKzOyU,,,,,,,,,,,Amoeba Sisters,
4.7b,video,Acid Naming Rules,Chad's Prep,https://www.youtube.com/watch?v=MbS6sJHbC3g,,,,,,,,,,,,
1.6b,video,Homogeneous vs Heterogeneous Mixtures,Amoeba Sisters,https://www.youtube.com/watch?v=gdNk2hs-6NQ,,,,,,,,,,,Amoeba Sisters,
6.3a,video,Moles to Particles,Chad's Prep,https://www.youtube.com/watch?v=w8mKCe1QDQU,,,,,,,,,,,,
8.1a,video,Solutions and Mixtures,Amoeba Sisters,https://www.youtube.com/watch?v=e9GWK-nBe_g,,,,,,,,,,,Amoeba Sisters,
